(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:31:19 [model_runner_v1.py:269] ITEM_TRACE steps=8 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 8, 329.576, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 8, 0.83, 0.15), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 64, 0.49, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 64, 0.184, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 8, 0.059, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 3, 0.012, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 3, 0.008, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:31:26 [model_runner_v1.py:269] ITEM_TRACE steps=80 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 79, 356.218, 95.346), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 79, 5.94, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 632, 4.802, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 632, 1.875, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 79, 0.523, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:31:26 [model_runner_v1.py:269] ITEM_TRACE steps=80 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 79, 291.399, 90.422), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 79, 5.589, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 632, 4.724, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 632, 1.837, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 79, 0.547, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 87, 379.455, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 87, 6.36, 0.15), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 5.025, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 1.948, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.598, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 87, 769.562, 130.068), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 87, 5.379, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 4.24, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 1.979, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.508, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 87, 737.328, 131.042), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 87, 6.013, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 4.593, 0.018), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 2.092, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.517, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 87, 299.815, 94.33), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 87, 6.361, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 5.232, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 2.021, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.59, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 87, 326.069, 98.829), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 87, 6.638, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 5.178, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 2.12, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.586, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 87, 361.367, 95.346), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 87, 6.47, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 5.254, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 2.055, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.575, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 87, 317.903, 97.453), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 87, 6.576, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 5.318, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 2.044, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.605, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=88 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 87, 292.144, 90.422), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 87, 6.101, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 696, 5.191, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 696, 2.018, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 87, 0.6, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 95, 748.697, 131.042), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 95, 6.467, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 4.991, 0.018), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.272, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.563, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 95, 381.692, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 95, 6.878, 0.15), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 5.483, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.123, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.652, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 95, 780.867, 130.068), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 95, 5.848, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 4.62, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.158, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.555, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 95, 326.824, 98.829), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 95, 7.167, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 5.632, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.307, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.637, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 95, 300.528, 94.33), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 95, 6.895, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 5.697, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.199, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.644, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 95, 318.64, 97.453), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 95, 7.12, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 5.802, 0.023), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.226, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.66, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 95, 362.08, 95.346), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 95, 7.015, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 5.706, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.231, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.627, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:31:27 [model_runner_v1.py:269] ITEM_TRACE steps=96 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 95, 292.885, 90.422), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 95, 6.6, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 760, 5.657, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 760, 2.196, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 95, 0.652, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 103, 792.784, 130.068), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 103, 6.314, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 4.992, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.333, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.601, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 103, 760.362, 131.042), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 103, 6.94, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 5.387, 0.018), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.481, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.608, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 103, 302.617, 94.33), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 103, 7.396, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 6.159, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.376, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.699, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 103, 362.849, 95.346), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 103, 7.533, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 6.156, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.411, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.677, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 103, 383.581, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 103, 7.464, 0.15), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 5.935, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.299, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.706, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 103, 319.362, 97.453), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 103, 7.664, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 6.271, 0.023), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.407, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.713, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 103, 327.738, 98.829), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 103, 7.689, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 6.088, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.493, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.695, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=104 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 103, 293.633, 90.422), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 103, 7.112, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 824, 6.125, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 824, 2.377, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 103, 0.706, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
