Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
_C_ascend::npu_hc_post,,,41.99,80.13,0,7.7005,0,0
aten::empty,,,2.5,14.61,0,0,0,0
empty_tensor,,,12.11,12.11,0,0,0,0
aten::empty,,,2.42,12.4,0,0,0,0
empty_tensor,,,9.98,9.98,0,0,0,0
aclnnHcPost,,,11.13,11.13,7.7005,7.7005,0,0
aten::squeeze,,,5.15,7.98,0,0,0,0
aten::as_strided,,,2.83,2.83,0,0,0,0
_C_ascend::npu_hc_pre_v2,,,40.36,89.93,0,31.4405,0,0
aten::empty,,,2.08,9.81,0,0,0,0
empty_tensor,,,7.73,7.73,0,0,0,0
aten::empty,,,1.55,4.83,0,0,0,0
empty_tensor,,,3.28,3.28,0,0,0,0
aten::empty,,,1.1,7.11,0,0,0,0
empty_tensor,,,6.01,6.01,0,0,0,0
aten::empty,,,2.46,10.57,0,0,0,0
empty_tensor,,,8.11,8.11,0,0,0,0
aclnnHcPre,,,17.25,17.25,31.4405,31.4405,0,0
npu::npu_rms_norm,,,53.76,73.69,0,4.9,0,0
empty_tensor,,,7.32,7.32,0,0,0,0
empty_tensor,,,4.07,4.07,0,0,0,0
aclnnRmsNorm,,,8.54,8.54,4.9,4.9,0,0
aten::empty,,,7.4,14.26,0,0,0,0
empty_tensor,,,6.86,6.86,0,0,0,0
aten::alias,,,7.15,7.15,0,0,0,0
vllm::dsa_forward,,,1435.55,3275.69,0,288.3855,0,0
aten::empty,,,3.73,13.75,0,0,0,0
empty_tensor,,,10.02,10.02,0,0,0,0
c10d::_allgather_base_,,,59.7,94.5,0,11.18,0,0
record_event,,,14.81,14.81,0.2,0.2,0,0
wait_event,,,3.46,3.46,0.02,0.02,0,0
HcclAllgatherBase,,,3.57,9.54,0,10.74,0,0
HcclAllGather,,,5.97,5.97,10.74,10.74,0,0
record_event,,,4.1,4.1,0.02,0.02,0,0
record_event,,,2.89,2.89,0.2,0.2,0,0
npu::npu_dynamic_quant,,,29.78,54.73,0,3.86,0,0
empty_tensor,,,10.4,10.4,0,0,0,0
empty_tensor,,,4.23,4.23,0,0,0,0
aclnnDynamicQuantV2,,,10.32,10.32,3.86,3.86,0,0
npu::npu_quant_matmul,,,32.53,59.2,0,16.5005,0,0
empty_tensor,,,10.09,10.09,0,0,0,0
aten::empty,,,2.54,4.77,0,0,0,0
empty_tensor,,,2.23,2.23,0,0,0,0
aten::empty,,,1.11,3.01,0,0,0,0
empty_tensor,,,1.9,1.9,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.8,8.8,16.5005,16.5005,0,0
_C_ascend::npu_rms_norm_dynamic_quant,,,49.83,112.34,0,6.96,0,0
aten::empty_like,,,6.22,17.72,0,0,0,0
aten::empty_strided,,,7.93,11.5,0,0,0,0
empty_tensor,,,3.57,3.57,0,0,0,0
aten::empty,,,1.48,7.91,0,0,0,0
empty_tensor,,,6.43,6.43,0,0,0,0
aten::empty,,,1.56,4.53,0,0,0,0
empty_tensor,,,2.97,2.97,0,0,0,0
aten::empty_like,,,2.24,8.26,0,0,0,0
aten::empty_strided,,,4.01,6.02,0,0,0,0
empty_tensor,,,2.01,2.01,0,0,0,0
aten::empty,,,2.35,12.64,0,0,0,0
empty_tensor,,,10.29,10.29,0,0,0,0
aclnnRmsNormDynamicQuant,,,11.45,11.45,6.96,6.96,0,0
npu::npu_quant_matmul,,,29.98,53.25,0,35.3005,0,0
empty_tensor,,,6.85,6.85,0,0,0,0
aten::empty,,,1.94,4.46,0,0,0,0
empty_tensor,,,2.52,2.52,0,0,0,0
aten::empty,,,0.98,2.57,0,0,0,0
empty_tensor,,,1.59,1.59,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.39,9.39,35.3005,35.3005,0,0
aten::unflatten,,,7.87,13.56,0,0,0,0
aten::view,,,5.69,5.69,0,0,0,0
aten::view,,,2.92,2.92,0,0,0,0
aten::empty_like,,,4.23,17.83,0,0,0,0
aten::empty_strided,,,10.08,13.6,0,0,0,0
empty_tensor,,,3.52,3.52,0,0,0,0
triton_rms_kernel,,,15.54,15.54,13.5405,13.5405,0,0
aten::view,,,8.84,8.84,0,0,0,0
aten::unsqueeze,,,3.15,7.22,0,0,0,0
aten::as_strided,,,4.07,4.07,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,42.92,73.26,0,5.36,0,0
aten::empty,,,3.74,17.78,0,0,0,0
empty_tensor,,,14.04,14.04,0,0,0,0
aclnnInplacePartialRotaryMul,,,12.56,12.56,5.36,5.36,0,0
wait_event,,,8.27,8.27,0.0,0.0,0,0
aten::slice,,,5.34,9.22,0,0,0,0
aten::as_strided,,,3.88,3.88,0,0,0,0
npu::npu_dynamic_quant,,,28.63,54.01,0,7.1005,0,0
empty_tensor,,,10.29,10.29,0,0,0,0
empty_tensor,,,5.15,5.15,0,0,0,0
aclnnDynamicQuantV2,,,9.94,9.94,7.1005,7.1005,0,0
npu::npu_quant_matmul,,,31.22,56.26,0,13.8205,0,0
empty_tensor,,,7.52,7.52,0,0,0,0
aten::empty,,,3.7,5.93,0,0,0,0
empty_tensor,,,2.23,2.23,0,0,0,0
aten::empty,,,1.03,2.77,0,0,0,0
empty_tensor,,,1.74,1.74,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.82,8.82,13.8205,13.8205,0,0
npu::npu_rms_norm,,,54.35,73.86,0,10.1205,0,0
empty_tensor,,,6.54,6.54,0,0,0,0
empty_tensor,,,3.21,3.21,0,0,0,0
aclnnRmsNorm,,,9.76,9.76,10.1205,10.1205,0,0
aten::view,,,5.49,5.49,0,0,0,0
aten::unsqueeze,,,2.84,6.75,0,0,0,0
aten::as_strided,,,3.91,3.91,0,0,0,0
aten::slice,,,3.12,5.42,0,0,0,0
aten::as_strided,,,2.3,2.3,0,0,0,0
aten::slice,,,2.14,3.88,0,0,0,0
aten::as_strided,,,1.74,1.74,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,37.7,62.85,0,9.8,0,0
aten::empty,,,3.04,13.64,0,0,0,0
empty_tensor,,,10.6,10.6,0,0,0,0
aclnnInplacePartialRotaryMul,,,11.51,11.51,9.8,9.8,0,0
_C_ascend::npu_scatter_nd_update_sk,,,34.0,55.06,0,26.1205,0,0
aten::empty,,,2.67,11.9,0,0,0,0
empty_tensor,,,9.23,9.23,0,0,0,0
aclnnScatterNdUpdateSk,,,9.16,9.16,26.1205,26.1205,0,0
_C_ascend::npu_sparse_attn_sharedkv,,,45.2,86.61,0,22.821,0,0
aten::empty,,,2.79,10.73,0,0,0,0
empty_tensor,,,7.94,7.94,0,0,0,0
aten::empty,,,1.19,3.26,0,0,0,0
empty_tensor,,,2.07,2.07,0,0,0,0
aten::empty,,,2.45,10.66,0,0,0,0
empty_tensor,,,8.21,8.21,0,0,0,0
aclnnSparseAttnSharedkv,,,16.76,16.76,22.821,22.821,0,0
destroy_event,,,2.46,2.46,0,0,0,0
aten::unsqueeze,,,3.91,8.4,0,0,0,0
aten::as_strided,,,4.49,4.49,0,0,0,0
aten::neg,,,15.08,31.42,0,0.88,0,0
empty_tensor,,,7.16,7.16,0,0,0,0
aclnnNeg,,,9.18,9.18,0.88,0.88,0,0
_C_ascend::inplace_partial_rotary_mul,,,35.81,58.02,0,5.04,0,0
aten::empty,,,2.88,12.81,0,0,0,0
empty_tensor,,,9.93,9.93,0,0,0,0
aclnnInplacePartialRotaryMul,,,9.4,9.4,5.04,5.04,0,0
aten::view,,,5.8,5.8,0,0,0,0
aten::permute,,,3.79,8.41,0,0,0,0
aten::as_strided,,,4.62,4.62,0,0,0,0
aten::contiguous,,,3.19,41.44,0,11.82,0,0
aten::clone,,,5.07,38.25,0,11.82,0,0
empty_tensor,,,6.12,6.12,0,0,0,0
aten::copy_,,,19.23,27.06,0,11.82,0,0
aclnnInplaceCopy,,,7.83,7.83,11.82,11.82,0,0
aten::view,,,3.65,3.65,0,0,0,0
aten::empty_like,,,4.62,14.95,0,0,0,0
aten::empty_strided,,,6.9,10.33,0,0,0,0
empty_tensor,,,3.43,3.43,0,0,0,0
c10d::alltoall_base_,,,60.8,87.9,0,18.48,0,0
record_event,,,10.47,10.47,0.02,0.02,0,0
wait_event,,,3.88,3.88,5.52,5.52,0,0
HcclAlltoAll,,,2.28,6.24,0,12.72,0,0
HcclAlltoAll,,,3.96,3.96,12.72,12.72,0,0
record_event,,,3.74,3.74,0.2,0.2,0,0
record_event,,,2.77,2.77,0.02,0.02,0,0
wait_event,,,3.17,3.17,0.02,0.02,0,0
destroy_event,,,1.84,1.84,0,0,0,0
aten::view,,,5.09,5.09,0,0,0,0
npu::npu_transpose_batchmatmul,,,31.8,54.76,0,33.5805,0,0
empty_tensor,,,11.82,11.82,0,0,0,0
aclnnTransposeBatchMatMul,,,11.14,11.14,33.5805,33.5805,0,0
aten::reshape,,,1.58,6.32,0,0,0,0
aten::view,,,4.74,4.74,0,0,0,0
vllm::matmul_and_reduce,,,154.56,485.69,0,35.3405,0,0
vllm::unquantized_gemm,,,18.64,83.33,0,18.4005,0,0
aten::linear,,,5.49,64.69,0,18.4005,0,0
aten::t,,,7.47,17.04,0,0,0,0
aten::transpose,,,3.68,9.57,0,0,0,0
aten::as_strided,,,5.89,5.89,0,0,0,0
aten::matmul,,,19.63,42.16,0,18.4005,0,0
empty_tensor,,,11.15,11.15,0,0,0,0
aclnnMatmul,,,11.38,11.38,18.4005,18.4005,0,0
vllm::reduce_scatter,,,116.86,247.8,0,16.939999999999998,0,0
aten::movedim,,,1.54,10.86,0,0,0,0
aten::movedim,,,2.64,9.32,0,0,0,0
aten::permute,,,2.75,6.68,0,0,0,0
aten::as_strided,,,3.93,3.93,0,0,0,0
aten::empty,,,3.39,14.1,0,0,0,0
empty_tensor,,,10.71,10.71,0,0,0,0
c10d::_reduce_scatter_base_,,,55.3,89.72,0,16.919999999999998,0,0
record_event,,,12.53,12.53,0.02,0.02,0,0
wait_event,,,3.54,3.54,4.42,4.42,0,0
HcclReduceScatterBase,,,3.76,11.78,0,12.44,0,0
HcclReduceScatter,,,8.02,8.02,12.44,12.44,0,0
record_event,,,3.57,3.57,0.02,0.02,0,0
record_event,,,3.0,3.0,0.02,0.02,0,0
wait_event,,,2.97,2.97,0.02,0.02,0,0
destroy_event,,,1.62,1.62,0,0,0,0
aten::movedim,,,1.74,11.67,0,0,0,0
aten::movedim,,,2.35,9.93,0,0,0,0
aten::permute,,,2.9,7.58,0,0,0,0
aten::as_strided,,,4.68,4.68,0,0,0,0
aten::copy_,,,55.37,66.2,0,0.74,0,0
aclnnInplaceCopy,,,10.83,10.83,0.74,0.74,0,0
aten::unsqueeze,,,4.33,8.63,0,0,0,0
aten::as_strided,,,4.3,4.3,0,0,0,0
aten::unsqueeze,,,2.18,3.77,0,0,0,0
aten::as_strided,,,1.59,1.59,0,0,0,0
aten::unsqueeze,,,2.01,4.43,0,0,0,0
aten::as_strided,,,2.42,2.42,0,0,0,0
aten::detach,,,4.06,4.06,0,0,0,0
aten::reshape,,,4.48,7.94,0,0,0,0
aten::view,,,3.46,3.46,0,0,0,0
aten::unsqueeze,,,2.27,3.78,0,0,0,0
aten::as_strided,,,1.51,1.51,0,0,0,0
_C_ascend::npu_hc_post,,,38.59,76.65,0,7.4805,0,0
aten::empty,,,2.8,14.59,0,0,0,0
empty_tensor,,,11.79,11.79,0,0,0,0
aten::empty,,,2.34,12.54,0,0,0,0
empty_tensor,,,10.2,10.2,0,0,0,0
aclnnHcPost,,,10.93,10.93,7.4805,7.4805,0,0
aten::squeeze,,,4.75,7.58,0,0,0,0
aten::as_strided,,,2.83,2.83,0,0,0,0
_C_ascend::npu_hc_pre_v2,,,35.18,73.46,0,31.4405,0,0
aten::empty,,,1.9,8.7,0,0,0,0
empty_tensor,,,6.8,6.8,0,0,0,0
aten::empty,,,1.22,4.73,0,0,0,0
empty_tensor,,,3.51,3.51,0,0,0,0
aten::empty,,,1.47,5.03,0,0,0,0
empty_tensor,,,3.56,3.56,0,0,0,0
aten::empty,,,1.84,9.59,0,0,0,0
empty_tensor,,,7.75,7.75,0,0,0,0
aclnnHcPre,,,10.23,10.23,31.4405,31.4405,0,0
npu::npu_rms_norm,,,48.37,66.6,0,4.7,0,0
empty_tensor,,,5.72,5.72,0,0,0,0
empty_tensor,,,3.25,3.25,0,0,0,0
aclnnRmsNorm,,,9.26,9.26,4.7,4.7,0,0
aten::reshape,,,4.56,8.66,0,0,0,0
aten::view,,,4.1,4.1,0,0,0,0
vllm::moe_forward_shared,,,1993.54,5009.43,0,467.3915,0,0
aten::to,,,2.61,56.13,0,8.04,0,0
aten::_to_copy,,,5.83,53.52,0,8.04,0,0
aten::empty_strided,,,8.92,13.48,0,0,0,0
empty_tensor,,,4.56,4.56,0,0,0,0
aten::copy_,,,24.77,34.21,0,8.04,0,0
aclnnInplaceCopy,,,9.44,9.44,8.04,8.04,0,0
Event::record,,,76.33,89.0,0,0.02,0,0
record_event,,,12.67,12.67,0.02,0.02,0,0
aten::linear,,,4.33,58.17,0,13.6605,0,0
aten::t,,,5.42,14.83,0,0,0,0
aten::transpose,,,3.32,9.41,0,0,0,0
aten::as_strided,,,6.09,6.09,0,0,0,0
aten::matmul,,,18.41,39.01,0,13.6605,0,0
empty_tensor,,,10.8,10.8,0,0,0,0
aclnnMatmul,,,9.8,9.8,13.6605,13.6605,0,0
Event::record,,,68.48,80.31,0,0.2,0,0
record_event,,,11.83,11.83,0.2,0.2,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,44.5,308.94,0,17.8615,0,0
vllm::all_gather,,,130.3,264.44,0,17.8615,0,0
aten::empty,,,3.8,18.94,0,0,0,0
empty_tensor,,,15.14,15.14,0,0,0,0
c10d::_allgather_base_,,,55.45,85.92,0,17.8415,0,0
record_event,,,14.2,14.2,0.02,0.02,0,0
wait_event,,,3.06,3.06,6.8605,6.8605,0,0
HcclAllgatherBase,,,3.14,6.08,0,10.741,0,0
HcclAllGather,,,2.94,2.94,10.741,10.741,0,0
record_event,,,4.23,4.23,0.2,0.2,0,0
record_event,,,2.9,2.9,0.02,0.02,0,0
wait_event,,,3.15,3.15,0.02,0.02,0,0
destroy_event,,,1.67,1.67,0,0,0,0
aten::reshape,,,1.67,8.4,0,0,0,0
aten::view,,,6.73,6.73,0,0,0,0
aten::movedim,,,1.86,11.91,0,0,0,0
aten::movedim,,,2.66,10.05,0,0,0,0
aten::permute,,,3.39,7.39,0,0,0,0
aten::as_strided,,,4.0,4.0,0,0,0,0
aten::reshape,,,0.91,4.15,0,0,0,0
aten::view,,,3.24,3.24,0,0,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,39.44,272.95,0,11.9405,0,0
vllm::all_gather,,,113.58,233.51,0,11.9405,0,0
aten::empty,,,3.04,14.79,0,0,0,0
empty_tensor,,,11.75,11.75,0,0,0,0
c10d::_allgather_base_,,,51.04,77.73,0,11.9205,0,0
record_event,,,13.18,13.18,0.02,0.02,0,0
wait_event,,,2.94,2.94,6.1205,6.1205,0,0
HcclAllgatherBase,,,3.11,4.9,0,5.36,0,0
HcclAllGather,,,1.79,1.79,5.36,5.36,0,0
record_event,,,3.2,3.2,0.22,0.22,0,0
record_event,,,2.47,2.47,0.2,0.2,0,0
wait_event,,,3.78,3.78,0.02,0.02,0,0
destroy_event,,,1.7,1.7,0,0,0,0
aten::reshape,,,1.45,6.86,0,0,0,0
aten::view,,,5.41,5.41,0,0,0,0
aten::movedim,,,1.54,11.22,0,0,0,0
aten::movedim,,,2.35,9.68,0,0,0,0
aten::permute,,,3.37,7.33,0,0,0,0
aten::as_strided,,,3.96,3.96,0,0,0,0
aten::reshape,,,0.82,3.85,0,0,0,0
aten::view,,,3.03,3.03,0,0,0,0
aten::to,,,1.88,64.05,0,1.08,0,0
aten::_to_copy,,,5.92,62.17,0,1.08,0,0
aten::empty_strided,,,12.3,18.34,0,0,0,0
empty_tensor,,,6.04,6.04,0,0,0,0
aten::copy_,,,27.46,37.91,0,1.08,0,0
aclnnInplaceCopy,,,10.45,10.45,1.08,1.08,0,0
aten::to,,,1.27,1.27,0,0,0,0
aten::eq,,,14.17,31.23,0,1.78,0,0
empty_tensor,,,9.79,9.79,0,0,0,0
aclnnEqScalar,,,7.27,7.27,1.78,1.78,0,0
aten::where,,,8.62,57.65,0,3.12,0,0
aten::scalar_tensor,,,5.71,28.57,0,1.14,0,0
aten::empty,,,1.85,7.47,0,0,0,0
empty_tensor,,,5.62,5.62,0,0,0,0
aten::fill_,,,8.93,15.39,0,1.14,0,0
aclnnInplaceFillScalar,,,6.46,6.46,1.14,1.14,0,0
aten::to,,,0.5,0.5,0,0,0,0
aten::where,,,10.68,19.96,0,1.98,0,0
empty_tensor,,,4.91,4.91,0,0,0,0
aclnnSWhere,,,4.37,4.37,1.98,1.98,0,0
_C_ascend::moe_gating_top_k_hash,,,44.13,71.2,0,11.1205,0,0
aten::empty,,,1.93,7.93,0,0,0,0
empty_tensor,,,6.0,6.0,0,0,0,0
aten::empty,,,1.19,4.8,0,0,0,0
empty_tensor,,,3.61,3.61,0,0,0,0
aten::empty,,,1.1,4.63,0,0,0,0
empty_tensor,,,3.53,3.53,0,0,0,0
aclnnMoeGatingTopKHash,,,9.71,9.71,11.1205,11.1205,0,0
aten::to,,,1.74,40.95,0,0.96,0,0
aten::_to_copy,,,5.2,39.21,0,0.96,0,0
aten::empty_strided,,,8.08,12.43,0,0,0,0
empty_tensor,,,4.35,4.35,0,0,0,0
aten::copy_,,,14.0,21.58,0,0.96,0,0
aclnnInplaceCopy,,,7.58,7.58,0.96,0.96,0,0
aten::detach,,,4.4,4.4,0,0,0,0
aten::detach,,,1.22,1.22,0,0,0,0
Event::record,,,79.32,92.29,0,0.02,0,0
record_event,,,12.97,12.97,0.02,0.02,0,0
aten::index,,,33.65,58.15,0,18.740499999999997,0,0
empty_tensor,,,6.56,6.56,0,0,0,0
empty_tensor,,,8.49,8.49,0,0,0,0
aclnnIndex,,,9.45,9.45,18.740499999999997,18.740499999999997,0,0
aten::ne,,,11.4,23.93,0,1.46,0,0
empty_tensor,,,5.58,5.58,0,0,0,0
aclnnNeScalar,,,6.95,6.95,1.46,1.46,0,0
aten::mul,,,17.08,28.36,0,2.16,0,0
empty_tensor,,,4.72,4.72,0,0,0,0
aclnnMul,,,6.56,6.56,2.16,2.16,0,0
npu::npu_moe_init_routing_v2,,,24.2,51.14,0,35.621,0,0
empty_tensor,,,8.7,8.7,0,0,0,0
empty_tensor,,,3.8,3.8,0,0,0,0
empty_tensor,,,3.04,3.04,0,0,0,0
empty_tensor,,,3.78,3.78,0,0,0,0
aclnnMoeInitRoutingV3,,,7.62,7.62,35.621,35.621,0,0
aten::to,,,1.61,1.61,0,0,0,0
_C_ascend::grouped_matmul_swiglu_quant_v2,,,191.88,241.28,0,162.2835,0,0
aten::empty,,,3.39,13.48,0,0,0,0
empty_tensor,,,10.09,10.09,0,0,0,0
aten::empty,,,1.27,5.26,0,0,0,0
empty_tensor,,,3.99,3.99,0,0,0,0
aten::empty,,,3.45,16.52,0,0,0,0
empty_tensor,,,13.07,13.07,0,0,0,0
aclnnGroupedMatmulSwigluQuantWeightNzV2,,,14.14,14.14,162.2835,162.2835,0,0
Event::record,,,76.79,90.5,0,0.02,0,0
record_event,,,13.71,13.71,0.02,0.02,0,0
npu::npu_grouped_matmul,,,42.78,71.83,0,94.002,0,0
empty_tensor,,,15.2,15.2,0,0,0,0
npu::get_npu_format,,,2.04,2.04,0,0,0,0
aclnnGroupedMatmulWeightNz,,,11.81,11.81,94.002,94.002,0,0
Event::record,,,72.07,84.89,0,0.02,0,0
record_event,,,12.82,12.82,0.02,0.02,0,0
aten::abs,,,16.33,36.83,0,1.12,0,0
empty_tensor,,,11.0,11.0,0,0,0,0
aclnnAbs,,,9.5,9.5,1.12,1.12,0,0
npu::npu_moe_token_unpermute,,,69.76,86.56,0,13.4605,0,0
empty_tensor,,,7.71,7.71,0,0,0,0
aclnnMoeTokenUnpermute,,,9.09,9.09,13.4605,13.4605,0,0
vllm::maybe_pad_and_reduce,,,37.42,290.47,0,19.36,0,0
vllm::reduce_scatter,,,117.49,253.05,0,19.36,0,0
aten::movedim,,,1.66,17.33,0,0,0,0
aten::movedim,,,2.87,15.67,0,0,0,0
aten::permute,,,3.63,12.8,0,0,0,0
aten::as_strided,,,9.17,9.17,0,0,0,0
aten::empty,,,2.94,14.05,0,0,0,0
empty_tensor,,,11.11,11.11,0,0,0,0
c10d::_reduce_scatter_base_,,,56.2,87.43,0,19.34,0,0
record_event,,,14.24,14.24,0.02,0.02,0,0
wait_event,,,2.93,2.93,5.4,5.4,0,0
HcclReduceScatterBase,,,4.19,7.79,0,13.88,0,0
HcclReduceScatter,,,3.6,3.6,13.88,13.88,0,0
record_event,,,3.74,3.74,0.02,0.02,0,0
record_event,,,2.53,2.53,0.02,0.02,0,0
wait_event,,,3.33,3.33,0.02,0.02,0,0
destroy_event,,,1.59,1.59,0,0,0,0
aten::movedim,,,1.37,11.83,0,0,0,0
aten::movedim,,,2.4,10.46,0,0,0,0
aten::permute,,,3.02,8.06,0,0,0,0
aten::as_strided,,,5.04,5.04,0,0,0,0
Event::wait,,,64.27,77.95,0,0,0,0
wait_event,,,13.68,13.68,0,0,0,0
npu::npu_dynamic_quant,,,30.11,57.47,0,3.88,0,0
empty_tensor,,,12.57,12.57,0,0,0,0
empty_tensor,,,4.13,4.13,0,0,0,0
aclnnDynamicQuantV2,,,10.66,10.66,3.88,3.88,0,0
Event::wait,,,57.52,69.48,0,0,0,0
wait_event,,,11.96,11.96,0,0,0,0
npu::npu_quant_matmul,,,35.35,63.47,0,21.0605,0,0
empty_tensor,,,11.39,11.39,0,0,0,0
aten::empty,,,2.32,4.47,0,0,0,0
empty_tensor,,,2.15,2.15,0,0,0,0
aten::empty,,,1.1,2.97,0,0,0,0
empty_tensor,,,1.87,1.87,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.29,9.29,21.0605,21.0605,0,0
Event::wait,,,56.77,68.94,0,0.0,0,0
wait_event,,,12.17,12.17,0.0,0.0,0,0
_C_ascend::npu_dequant_swiglu_quant,,,48.34,88.95,0,5.1805,0,0
aten::empty,,,2.99,14.02,0,0,0,0
empty_tensor,,,11.03,11.03,0,0,0,0
aten::empty,,,1.26,4.81,0,0,0,0
empty_tensor,,,3.55,3.55,0,0,0,0
aten::empty,,,2.22,9.53,0,0,0,0
empty_tensor,,,7.31,7.31,0,0,0,0
aclnnDequantSwigluQuantV2,,,12.25,12.25,5.1805,5.1805,0,0
Event::wait,,,59.39,72.76,0,0.2,0,0
wait_event,,,13.37,13.37,0.2,0.2,0,0
npu::npu_quant_matmul,,,35.19,62.8,0,19.0,0,0
empty_tensor,,,10.95,10.95,0,0,0,0
aten::empty,,,2.14,4.45,0,0,0,0
empty_tensor,,,2.31,2.31,0,0,0,0
aten::empty,,,0.97,2.72,0,0,0,0
empty_tensor,,,1.75,1.75,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.49,9.49,19.0,19.0,0,0
Event::record,,,68.74,80.64,0,0.02,0,0
record_event,,,11.9,11.9,0.02,0.02,0,0
Event::wait,,,44.46,55.61,0,0.0,0,0
wait_event,,,11.15,11.15,0.0,0.0,0,0
destroy_event,,,6.2,6.2,0,0,0,0
destroy_event,,,6.41,6.41,0,0,0,0
destroy_event,,,1.71,1.71,0,0,0,0
destroy_event,,,1.46,1.46,0,0,0,0
destroy_event,,,5.16,5.16,0,0,0,0
destroy_event,,,1.57,1.57,0,0,0,0
aten::add,,,22.36,40.83,0,7.66,0,0
empty_tensor,,,10.82,10.82,0,0,0,0
aclnnAdd,,,7.65,7.65,7.66,7.66,0,0
vllm::maybe_all_reduce_tensor_model_parallel,,,25.09,25.09,0,0,0,0
aten::unsqueeze,,,4.95,9.29,0,0,0,0
aten::as_strided,,,4.34,4.34,0,0,0,0
aten::unsqueeze,,,2.35,4.31,0,0,0,0
aten::as_strided,,,1.96,1.96,0,0,0,0
aten::unsqueeze,,,2.27,4.17,0,0,0,0
aten::as_strided,,,1.9,1.9,0,0,0,0
aten::unsqueeze,,,1.99,3.45,0,0,0,0
aten::as_strided,,,1.46,1.46,0,0,0,0
_C_ascend::npu_hc_post,,,40.51,76.64,0,7.44,0,0
aten::empty,,,2.62,11.94,0,0,0,0
empty_tensor,,,9.32,9.32,0,0,0,0
aten::empty,,,3.33,13.21,0,0,0,0
empty_tensor,,,9.88,9.88,0,0,0,0
aclnnHcPost,,,10.98,10.98,7.44,7.44,0,0
aten::squeeze,,,4.56,7.06,0,0,0,0
aten::as_strided,,,2.5,2.5,0,0,0,0
_C_ascend::npu_hc_pre_v2,,,37.73,74.41,0,30.6605,0,0
aten::empty,,,1.99,8.58,0,0,0,0
empty_tensor,,,6.59,6.59,0,0,0,0
aten::empty,,,1.22,4.43,0,0,0,0
empty_tensor,,,3.21,3.21,0,0,0,0
aten::empty,,,1.09,4.91,0,0,0,0
empty_tensor,,,3.82,3.82,0,0,0,0
aten::empty,,,2.03,9.17,0,0,0,0
empty_tensor,,,7.14,7.14,0,0,0,0
aclnnHcPre,,,9.59,9.59,30.6605,30.6605,0,0
npu::npu_rms_norm,,,48.76,66.41,0,4.72,0,0
empty_tensor,,,5.78,5.78,0,0,0,0
empty_tensor,,,3.41,3.41,0,0,0,0
aclnnRmsNorm,,,8.46,8.46,4.72,4.72,0,0
aten::empty,,,6.04,13.07,0,0,0,0
empty_tensor,,,7.03,7.03,0,0,0,0
aten::alias,,,4.28,4.28,0,0,0,0
vllm::dsa_forward,,,2552.49,7330.56,0,629.5355,0,0
aten::empty,,,3.36,14.39,0,0,0,0
empty_tensor,,,11.03,11.03,0,0,0,0
c10d::_allgather_base_,,,55.92,85.81,0,11.12,0,0
record_event,,,13.57,13.57,0.02,0.02,0,0
wait_event,,,3.07,3.07,0.02,0.02,0,0
HcclAllgatherBase,,,3.06,6.88,0,10.84,0,0
HcclAllGather,,,3.82,3.82,10.84,10.84,0,0
record_event,,,3.84,3.84,0.22,0.22,0,0
record_event,,,2.53,2.53,0.02,0.02,0,0
npu::npu_dynamic_quant,,,29.64,47.44,0,3.8805,0,0
empty_tensor,,,10.51,10.51,0,0,0,0
empty_tensor,,,4.13,4.13,0,0,0,0
aclnnDynamicQuantV2,,,3.16,3.16,3.8805,3.8805,0,0
npu::npu_quant_matmul,,,31.16,56.79,0,16.4605,0,0
empty_tensor,,,6.88,6.88,0,0,0,0
aten::empty,,,2.2,4.28,0,0,0,0
empty_tensor,,,2.08,2.08,0,0,0,0
aten::empty,,,1.03,3.95,0,0,0,0
empty_tensor,,,2.92,2.92,0,0,0,0
aclnnQuantMatmulWeightNz,,,10.52,10.52,16.4605,16.4605,0,0
_C_ascend::npu_rms_norm_dynamic_quant,,,46.58,100.18,0,6.8605,0,0
aten::empty_like,,,5.3,16.32,0,0,0,0
aten::empty_strided,,,7.69,11.02,0,0,0,0
empty_tensor,,,3.33,3.33,0,0,0,0
aten::empty,,,1.37,4.74,0,0,0,0
empty_tensor,,,3.37,3.37,0,0,0,0
aten::empty,,,1.09,3.96,0,0,0,0
empty_tensor,,,2.87,2.87,0,0,0,0
aten::empty_like,,,2.04,8.04,0,0,0,0
aten::empty_strided,,,3.67,6.0,0,0,0,0
empty_tensor,,,2.33,2.33,0,0,0,0
aten::empty,,,2.2,10.12,0,0,0,0
empty_tensor,,,7.92,7.92,0,0,0,0
aclnnRmsNormDynamicQuant,,,10.42,10.42,6.8605,6.8605,0,0
npu::npu_quant_matmul,,,30.65,52.47,0,32.501,0,0
empty_tensor,,,6.84,6.84,0,0,0,0
